Input Graph(V=500, E=2184) {
e{{277}->{233}, -7785.0}
e{{277}->{326}, -2266.0}

e{{278}->{277}, -6763.0}

e{{279}->{280}, -9809.0}

e{{280}->{279}, -9809.0}
e{{280}->{254}, -8438.0}

e{{281}->{282}, -8850.0}

e{{282}->{349}, -9869.0}
e{{282}->{283}, -9803.0}
e{{282}->{281}, -8850.0}

e{{283}->{282}, -9803.0}
e{{283}->{469}, -9907.0}
e{{283}->{398}, -7542.0}

e{{284}->{354}, -9097.0}

e{{285}->{366}, -9502.0}

e{{286}->{212}, -9917.0}
e{{286}->{500}, -6235.0}
e{{286}->{287}, -9632.0}

e{{287}->{140}, -3859.0}
e{{287}->{288}, -9903.0}
e{{287}->{286}, -9632.0}

e{{288}->{289}, -5683.0}
e{{288}->{287}, -9903.0}
e{{288}->{25}, -3078.0}

e{{289}->{288}, -5683.0}
e{{289}->{297}, -5802.0}

e{{290}->{467}, -4613.0}
e{{290}->{184}, -4607.0}

e{{291}->{437}, -8494.0}
e{{291}->{100}, -7435.0}

e{{292}->{36}, -6348.0}
e{{292}->{78}, -1847.0}
e{{292}->{463}, -5174.0}

e{{293}->{343}, -8657.0}

e{{294}->{449}, -7189.0}

e{{295}->{132}, -4924.0}

e{{296}->{89}, -4929.0}
e{{296}->{491}, -7492.0}

e{{297}->{289}, -5802.0}
e{{297}->{6}, -3253.0}

e{{298}->{255}, -6885.0}
e{{298}->{441}, -5427.0}
e{{298}->{494}, -4071.0}
e{{298}->{418}, -9505.0}

e{{299}->{412}, -6638.0}

e{{300}->{344}, -8409.0}
e{{300}->{495}, -8315.0}
e{{300}->{157}, -8234.0}

e{{301}->{499}, -7760.0}
e{{301}->{33}, -7033.0}

e{{302}->{69}, -4544.0}
e{{302}->{303}, -3618.0}

e{{303}->{302}, -3618.0}

e{{304}->{45}, -9980.0}
e{{304}->{138}, -9806.0}

e{{305}->{155}, -8235.0}
e{{305}->{122}, -7289.0}

e{{306}->{253}, -952.0}

e{{307}->{354}, -7654.0}
e{{307}->{340}, -8967.0}
e{{307}->{9}, -4003.0}

e{{308}->{83}, -7277.0}
e{{308}->{389}, -8415.0}

e{{309}->{2}, -7230.0}
e{{309}->{346}, -9056.0}

e{{310}->{431}, -7614.0}
e{{310}->{341}, -9066.0}
e{{310}->{311}, -8711.0}

e{{311}->{310}, -8711.0}

e{{312}->{474}, -8920.0}
e{{312}->{167}, -6573.0}

e{{313}->{80}, -2736.0}
e{{313}->{117}, -8467.0}
e{{313}->{487}, -320.0}
e{{313}->{470}, -9447.0}

e{{314}->{477}, -6120.0}
e{{314}->{455}, -9700.0}

e{{315}->{225}, -9440.0}
e{{315}->{230}, -9532.0}

e{{316}->{317}, -7213.0}

e{{317}->{316}, -7213.0}
e{{317}->{453}, -9333.0}

e{{318}->{319}, -5649.0}
e{{318}->{129}, -7647.0}

e{{319}->{220}, -5456.0}
e{{319}->{318}, -5649.0}

e{{320}->{170}, -7051.0}
e{{320}->{357}, -4449.0}

e{{321}->{416}, -8708.0}
e{{321}->{357}, -7452.0}

e{{322}->{131}, -8494.0}

e{{323}->{398}, -9158.0}

e{{324}->{30}, -9689.0}

e{{325}->{249}, -5814.0}
e{{325}->{270}, -6345.0}
e{{325}->{420}, -4767.0}

e{{326}->{277}, -2266.0}

e{{327}->{51}, -9020.0}
e{{327}->{453}, -8709.0}

e{{328}->{19}, -8231.0}

e{{329}->{498}, -9021.0}
e{{329}->{330}, -9595.0}
e{{329}->{407}, -5566.0}

e{{330}->{329}, -9595.0}

e{{331}->{232}, -1972.0}

e{{332}->{352}, -7936.0}

e{{333}->{451}, -5301.0}
e{{333}->{32}, -5050.0}
e{{333}->{58}, -6694.0}

e{{334}->{411}, -5706.0}

e{{335}->{159}, -8205.0}
e{{335}->{19}, -7787.0}

e{{336}->{40}, -7189.0}
e{{336}->{461}, -8129.0}
e{{336}->{246}, -6729.0}

e{{337}->{383}, -6903.0}

e{{338}->{382}, -8645.0}
e{{338}->{339}, -9443.0}
e{{338}->{169}, -8967.0}

e{{339}->{175}, -7008.0}
e{{339}->{338}, -9443.0}

e{{340}->{258}, -7890.0}
e{{340}->{83}, -8417.0}
e{{340}->{307}, -8967.0}

e{{341}->{230}, -9152.0}
e{{341}->{310}, -9066.0}

e{{342}->{67}, -9488.0}

e{{343}->{293}, -8657.0}
e{{343}->{397}, -7570.0}
e{{343}->{488}, -6842.0}

e{{344}->{356}, -7281.0}
e{{344}->{453}, -8302.0}
e{{344}->{300}, -8409.0}

e{{345}->{256}, -5305.0}
e{{345}->{425}, -5731.0}

e{{346}->{309}, -9056.0}
e{{346}->{195}, -9407.0}

e{{347}->{468}, -4049.0}

e{{348}->{118}, -7076.0}

e{{349}->{282}, -9869.0}

e{{350}->{351}, -4579.0}

e{{351}->{350}, -4579.0}
e{{351}->{264}, -5652.0}

e{{352}->{77}, -3500.0}
e{{352}->{332}, -7936.0}
e{{352}->{21}, 1462.0}
e{{352}->{103}, -8013.0}

e{{353}->{45}, -6425.0}

e{{354}->{128}, -9071.0}
e{{354}->{307}, -7654.0}
e{{354}->{284}, -9097.0}

e{{355}->{420}, -8857.0}

e{{356}->{466}, -8140.0}
e{{356}->{344}, -7281.0}
e{{356}->{229}, -7955.0}

e{{357}->{321}, -7452.0}
e{{357}->{320}, -4449.0}

e{{358}->{359}, -4330.0}
e{{358}->{395}, -6761.0}

e{{359}->{358}, -4330.0}
e{{359}->{185}, -6637.0}

e{{360}->{361}, -5118.0}
e{{360}->{489}, -9515.0}
e{{360}->{459}, -6735.0}

e{{361}->{360}, -5118.0}

e{{362}->{363}, -5503.0}

e{{363}->{132}, -7224.0}
e{{363}->{85}, -7094.0}
e{{363}->{362}, -5503.0}

e{{364}->{4}, -8897.0}
e{{364}->{115}, -5521.0}

e{{365}->{133}, -8417.0}
e{{365}->{426}, -6930.0}
e{{365}->{15}, -9352.0}
e{{365}->{366}, -9219.0}
e{{365}->{100}, -8596.0}

e{{366}->{432}, -9909.0}
e{{366}->{26}, -7642.0}
e{{366}->{285}, -9502.0}
e{{366}->{365}, -9219.0}
e{{366}->{454}, -9405.0}
e{{366}->{382}, -6765.0}

e{{367}->{19}, -5912.0}
e{{367}->{380}, -5349.0}

e{{368}->{474}, -7991.0}
e{{368}->{369}, -8888.0}
e{{368}->{98}, -7792.0}

e{{369}->{368}, -8888.0}

e{{370}->{420}, -9950.0}

e{{371}->{398}, -9477.0}

e{{372}->{171}, -6686.0}

e{{373}->{120}, -9213.0}
e{{373}->{470}, -8502.0}
e{{373}->{113}, -5059.0}

e{{374}->{203}, -6327.0}
e{{374}->{375}, -7986.0}

e{{375}->{374}, -7986.0}
e{{375}->{492}, -6444.0}

e{{376}->{377}, -2445.0}
e{{376}->{32}, -5448.0}
e{{376}->{427}, -7114.0}

e{{377}->{376}, -2445.0}
e{{377}->{161}, -9871.0}

e{{378}->{379}, -2951.0}
e{{378}->{106}, -5125.0}

e{{379}->{378}, -2951.0}

e{{380}->{381}, -5578.0}
e{{380}->{367}, -5349.0}
e{{380}->{73}, -9971.0}
e{{380}->{48}, -8760.0}

e{{381}->{380}, -5578.0}

e{{382}->{121}, -8779.0}
e{{382}->{383}, -5091.0}
e{{382}->{338}, -8645.0}
e{{382}->{366}, -6765.0}

e{{383}->{382}, -5091.0}
e{{383}->{337}, -6903.0}

e{{384}->{442}, -9312.0}

e{{385}->{386}, -4429.0}

e{{386}->{228}, -9013.0}
e{{386}->{385}, -4429.0}

e{{387}->{187}, -4246.0}
e{{387}->{102}, -9849.0}

e{{388}->{97}, -7687.0}
e{{388}->{38}, -7439.0}

e{{389}->{308}, -8415.0}
e{{389}->{411}, -7853.0}

e{{390}->{10}, -8598.0}

e{{391}->{239}, -9266.0}

e{{392}->{393}, -8912.0}

e{{393}->{126}, -6017.0}
e{{393}->{392}, -8912.0}

e{{394}->{169}, -4660.0}

e{{395}->{358}, -6761.0}

e{{396}->{397}, -1734.0}

e{{397}->{343}, -7570.0}
e{{397}->{396}, -1734.0}
e{{397}->{1}, -5942.0}
e{{397}->{228}, -7927.0}
e{{397}->{159}, -7157.0}

e{{398}->{102}, -8299.0}
e{{398}->{450}, -9491.0}
e{{398}->{323}, -9158.0}
e{{398}->{371}, -9477.0}
e{{398}->{481}, -9932.0}
e{{398}->{476}, -8221.0}
e{{398}->{283}, -7542.0}
e{{398}->{399}, -8532.0}

e{{399}->{398}, -8532.0}
e{{399}->{168}, -5704.0}
e{{399}->{424}, -4886.0}

e{{400}->{433}, -6294.0}

e{{401}->{126}, -8102.0}
e{{401}->{480}, -8775.0}

e{{402}->{403}, -2763.0}

e{{403}->{59}, -5780.0}
e{{403}->{402}, -2763.0}

e{{404}->{77}, -3515.0}

e{{405}->{164}, -4926.0}

e{{406}->{203}, -9424.0}
e{{406}->{199}, -3337.0}

e{{407}->{329}, -5566.0}

e{{408}->{267}, -7695.0}

e{{409}->{92}, -8102.0}

e{{410}->{493}, -7145.0}

e{{411}->{389}, -7853.0}
e{{411}->{334}, -5706.0}

e{{412}->{299}, -6638.0}
e{{412}->{128}, -9322.0}

e{{413}->{235}, -8868.0}

e{{414}->{415}, -2987.0}
e{{414}->{152}, -10000.0}

e{{415}->{414}, -2987.0}

e{{416}->{417}, -5636.0}
e{{416}->{7}, -5246.0}
e{{416}->{321}, -8708.0}

e{{417}->{416}, -5636.0}

e{{418}->{298}, -9505.0}

e{{419}->{141}, -3743.0}

e{{420}->{325}, -4767.0}
e{{420}->{355}, -8857.0}
e{{420}->{370}, -9950.0}

e{{421}->{435}, -8158.0}
e{{421}->{236}, -6331.0}
e{{421}->{422}, -7189.0}

e{{422}->{75}, -9088.0}
e{{422}->{421}, -7189.0}
e{{422}->{423}, -4343.0}
e{{422}->{469}, -8414.0}

e{{423}->{422}, -4343.0}

e{{424}->{399}, -4886.0}

e{{425}->{345}, -5731.0}
e{{425}->{426}, -8875.0}

e{{426}->{425}, -8875.0}
e{{426}->{365}, -6930.0}

e{{427}->{376}, -7114.0}

e{{428}->{173}, -8093.0}
e{{428}->{179}, -8340.0}

e{{429}->{141}, -1127.0}

e{{430}->{431}, -7532.0}

e{{431}->{430}, -7532.0}
e{{431}->{138}, -8652.0}
e{{431}->{310}, -7614.0}

e{{432}->{206}, -8822.0}
e{{432}->{366}, -9909.0}
e{{432}->{276}, -7970.0}

e{{433}->{400}, -6294.0}
e{{433}->{192}, -6813.0}
e{{433}->{162}, -5687.0}
e{{433}->{482}, -5668.0}
e{{433}->{18}, -9810.0}
e{{433}->{434}, -8966.0}

e{{434}->{433}, -8966.0}

e{{435}->{436}, -7818.0}
e{{435}->{421}, -8158.0}

e{{436}->{435}, -7818.0}
e{{436}->{253}, -5911.0}

e{{437}->{291}, -8494.0}

e{{438}->{246}, -3820.0}

e{{439}->{271}, -5855.0}
e{{439}->{440}, -7217.0}

e{{440}->{439}, -7217.0}
e{{440}->{255}, -8229.0}

e{{441}->{298}, -5427.0}
e{{441}->{442}, -9851.0}

e{{442}->{384}, -9312.0}
e{{442}->{454}, -7877.0}
e{{442}->{441}, -9851.0}
e{{442}->{443}, -7558.0}

e{{443}->{211}, -7502.0}
e{{443}->{442}, -7558.0}
e{{443}->{444}, -8151.0}

e{{444}->{241}, -6059.0}
e{{444}->{443}, -8151.0}

e{{445}->{446}, -9813.0}
e{{445}->{83}, -6696.0}

e{{446}->{445}, -9813.0}

e{{447}->{448}, -9184.0}
e{{447}->{94}, -8934.0}

e{{448}->{257}, -9484.0}
e{{448}->{178}, -2604.0}
e{{448}->{447}, -9184.0}

e{{449}->{251}, -7320.0}
e{{449}->{169}, -7246.0}
e{{449}->{294}, -7189.0}

e{{450}->{398}, -9491.0}

e{{451}->{333}, -5301.0}

e{{452}->{193}, -9490.0}
e{{452}->{497}, -8325.0}

e{{453}->{88}, -8693.0}
e{{453}->{327}, -8709.0}
e{{453}->{344}, -8302.0}
e{{453}->{317}, -9333.0}

e{{454}->{103}, -9992.0}
e{{454}->{489}, -9298.0}
e{{454}->{366}, -9405.0}
e{{454}->{442}, -7877.0}

e{{455}->{314}, -9700.0}

e{{456}->{34}, -5727.0}

e{{457}->{458}, -3644.0}

e{{458}->{249}, -6860.0}
e{{458}->{457}, -3644.0}
e{{458}->{28}, -9550.0}
e{{458}->{459}, -9068.0}

e{{459}->{360}, -6735.0}
e{{459}->{106}, -7473.0}
e{{459}->{458}, -9068.0}

e{{460}->{492}, -5705.0}
e{{460}->{143}, -8069.0}
e{{460}->{243}, -7045.0}

e{{461}->{462}, -9989.0}
e{{461}->{336}, -8129.0}

e{{462}->{250}, -5069.0}
e{{462}->{461}, -9989.0}

e{{463}->{292}, -5174.0}
e{{463}->{473}, -5410.0}

e{{464}->{267}, -7760.0}
e{{464}->{475}, -9291.0}

e{{465}->{130}, -5821.0}

e{{466}->{208}, -7370.0}
e{{466}->{126}, -7322.0}
e{{466}->{356}, -8140.0}

e{{467}->{76}, -8172.0}
e{{467}->{290}, -4613.0}
e{{467}->{204}, -8510.0}

e{{468}->{469}, -3667.0}
e{{468}->{347}, -4049.0}

e{{469}->{283}, -9907.0}
e{{469}->{468}, -3667.0}
e{{469}->{422}, -8414.0}
e{{469}->{82}, -9808.0}
e{{469}->{470}, -8102.0}
e{{469}->{153}, -7547.0}

e{{470}->{65}, -7730.0}
e{{470}->{313}, -9447.0}
e{{470}->{469}, -8102.0}
e{{470}->{373}, -8502.0}

e{{471}->{472}, -5564.0}

e{{472}->{473}, -9211.0}
e{{472}->{471}, -5564.0}

e{{473}->{463}, -5410.0}
e{{473}->{472}, -9211.0}

e{{474}->{312}, -8920.0}
e{{474}->{475}, -7052.0}
e{{474}->{368}, -7991.0}

e{{475}->{464}, -9291.0}
e{{475}->{474}, -7052.0}
e{{475}->{56}, -6542.0}

e{{476}->{398}, -8221.0}
e{{476}->{276}, -9556.0}
e{{476}->{191}, -7120.0}

e{{477}->{88}, -6582.0}
e{{477}->{314}, -6120.0}

e{{478}->{193}, -4892.0}
e{{478}->{105}, -4873.0}

e{{479}->{260}, -7629.0}

e{{480}->{401}, -8775.0}

e{{481}->{398}, -9932.0}

e{{482}->{483}, -9453.0}
e{{482}->{248}, -6116.0}
e{{482}->{433}, -5668.0}

e{{483}->{482}, -9453.0}

e{{484}->{49}, -6785.0}

e{{485}->{97}, -9789.0}
e{{485}->{68}, -4213.0}

e{{486}->{156}, -8359.0}

e{{487}->{313}, -320.0}

e{{488}->{343}, -6842.0}
e{{488}->{167}, -9090.0}

e{{489}->{490}, -9312.0}
e{{489}->{454}, -9298.0}
e{{489}->{360}, -9515.0}

e{{490}->{489}, -9312.0}

e{{491}->{137}, -7463.0}
e{{491}->{296}, -7492.0}
e{{491}->{217}, -9531.0}

e{{492}->{460}, -5705.0}
e{{492}->{375}, -6444.0}
e{{492}->{493}, -4854.0}
e{{492}->{79}, -9964.0}

e{{493}->{410}, -7145.0}
e{{493}->{492}, -4854.0}

e{{494}->{298}, -4071.0}

e{{495}->{300}, -8315.0}

e{{496}->{112}, -5901.0}
e{{496}->{272}, -7845.0}
e{{496}->{194}, -4010.0}

e{{497}->{36}, -5712.0}
e{{497}->{452}, -8325.0}

e{{498}->{329}, -9021.0}
e{{498}->{153}, -6845.0}
e{{498}->{499}, -6861.0}

e{{499}->{301}, -7760.0}
e{{499}->{498}, -6861.0}

e{{500}->{286}, -6235.0}

}
Cost: -3612829.0
